Experiment:, 12-12-2023
Start date:, Tuesday, December 12, 2023
Start time:, 11:04:25 AM +01:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
53.33328, -0.329112, -1.17536e-06, , 0.000114138, 1, 6
53.99995, -0.3190139, -1.171463e-06, , 0.000113357, 1, 6
54.66661, -0.3090736, -1.167411e-06, , 0.0001125788, 1, 6
55.33328, -0.2991333, -1.16367e-06, , 0.000111803, 1, 6
55.99994, -0.2890352, -1.159773e-06, , 0.0001110298, 1, 6
56.66661, -0.2794105, -1.155565e-06, , 0.0001102594, 1, 6
57.33328, -0.2691546, -1.151668e-06, , 0.0001094917, 1, 6
57.99994, -0.2593721, -1.147772e-06, , 0.0001087265, 1, 6
58.66661, -0.249274, -1.143563e-06, , 0.0001079641, 1, 6
59.33327, -0.2379624, -1.139199e-06, , 0.0001072046, 2, 6
59.99994, -0.2278554, -1.135302e-06, , 0.0001064478, 2, 6
60.66661, -0.2177483, -1.130938e-06, , 0.0001056938, 2, 6
61.33327, -0.2076255, -1.126418e-06, , 0.0001049429, 2, 6
61.99994, -0.19755, -1.122054e-06, , 0.0001041948, 2, 6
62.6666, -0.1875849, -1.117222e-06, , 0.00010345, 2, 6
63.33327, -0.1775567, -1.112546e-06, , 0.0001027083, 2, 6
63.99994, -0.16756, -1.10787e-06, , 0.0001019697, 2, 6
64.6666, -0.1576107, -1.102415e-06, , 0.0001012348, 2, 6
65.33327, -0.1475825, -1.096804e-06, , 0.0001005036, 2, 6
65.99993, -0.1374597, -1.090725e-06, , 9.977645e-05, 2, 6
66.6666, -0.1275103, -1.083867e-06, , 9.905388e-05, 2, 6
67.33327, -0.1174821, -1.075762e-06, , 9.83367e-05, 2, 6
67.99993, -0.1072174, -1.065942e-06, , 9.762608e-05, 2, 6
68.6666, -0.09725231, -1.053785e-06, , 9.692356e-05, 2, 6
69.33326, -0.08723988, -1.03773e-06, , 9.623174e-05, 2, 6
69.99993, -0.07716439, -1.016689e-06, , 9.555394e-05, 2, 6
70.6666, -0.06716773, -9.87386e-07, , 9.489569e-05, 2, 6
71.33326, -0.05729721, -9.470168e-07, , 9.426434e-05, 2, 6
71.99993, -0.04720595, -8.891907e-07, , 9.367154e-05, 2, 6
72.66659, -0.03719352, -8.058026e-07, , 9.313435e-05, 2, 6
73.33326, -0.02718109, -6.845393e-07, , 9.267799e-05, 2, 6
73.99993, -0.01707534, -5.087229e-07, , 9.233884e-05, 3, 6
74.66659, -0.007009349, -2.495185e-07, , 9.217249e-05, 3, 6
75.33326, 0.002835979, 1.228443e-07, , 9.225439e-05, 3, 6
75.99992, 0.0128738, 6.797519e-07, , 9.270756e-05, 3, 6
76.66659, 0.0228052, 1.490409e-06, , 9.370116e-05, 3, 6
77.33326, 0.03301961, 2.767927e-06, , 9.554644e-05, 2, 5
77.99992, 0.04309511, 4.577875e-06, , 9.859836e-05, 2, 5
78.66659, 0.05304446, 7.192245e-06, , 0.0001033932, 2, 5
79.33325, 0.06294652, 1.10569e-05, , 0.0001107644, 2, 5
79.99992, 0.07299048, 1.68453e-05, , 0.0001219946, 2, 5
80.66659, 0.08327096, 2.552869e-05, , 0.0001390137, 2, 5
81.33325, 0.09310994, 3.806031e-05, , 0.0001643873, 2, 4
81.99992, 0.103217, 5.693364e-05, , 0.000202343, 2, 4
82.66658, 0.1134817, 8.499446e-05, , 0.0002590059, 2, 4
83.33325, -0.4984127, -1.239109e-06, , 0.0002581798, 1, 6
83.99992, -0.4883147, -1.235991e-06, , 0.0002573558, 1, 6
84.66658, -0.4786899, -1.232562e-06, , 0.0002565341, 1, 6
85.33325, -0.4685918, -1.229289e-06, , 0.0002557146, 1, 6
85.99991, -0.4588093, -1.225704e-06, , 0.0002548975, 1, 6
86.66658, -0.4487112, -1.222275e-06, , 0.0002540826, 1, 6
87.33325, -0.4387709, -1.218379e-06, , 0.0002532704, 1, 6
87.99991, -0.4286729, -1.214794e-06, , 0.0002524605, 1, 6
88.66658, -0.4188903, -1.211209e-06, , 0.000251653, 1, 6
89.33324, -0.4087922, -1.20778e-06, , 0.0002508478, 1, 6
89.99991, -0.3988519, -1.204195e-06, , 0.000250045, 1, 6
90.66658, -0.3889116, -1.200298e-06, , 0.0002492448, 1, 6
91.33324, -0.3788135, -1.196557e-06, , 0.0002484471, 1, 6
91.99991, -0.3687154, -1.192661e-06, , 0.000247652, 1, 6
92.66657, -0.3587751, -1.189076e-06, , 0.0002468593, 1, 6
93.33324, -0.3488348, -1.185335e-06, , 0.0002460691, 1, 6
93.99991, -0.3388945, -1.18175e-06, , 0.0002452813, 1, 6
94.66657, -0.3287964, -1.177542e-06, , 0.0002444962, 1, 6
95.33324, -0.3190139, -1.173957e-06, , 0.0002437136, 1, 6
95.9999, -0.3087581, -1.169905e-06, , 0.0002429337, 1, 6
96.66657, -0.2988177, -1.166008e-06, , 0.0002421563, 1, 6
97.33324, -0.2887197, -1.161955e-06, , 0.0002413817, 1, 6
97.9999, -0.2789371, -1.158059e-06, , 0.0002406096, 1, 6
98.66657, -0.268839, -1.153694e-06, , 0.0002398405, 1, 6
99.33323, -0.2590565, -1.149954e-06, , 0.0002390739, 1, 6
99.9999, -0.2489584, -1.146057e-06, , 0.0002383098, 1, 6
100.6666, -0.2377416, -1.141693e-06, , 0.0002375487, 2, 6
101.3332, -0.2277923, -1.13764e-06, , 0.0002367903, 2, 6
101.9999, -0.2177641, -1.133744e-06, , 0.0002360345, 2, 6
102.6666, -0.2076886, -1.129224e-06, , 0.0002352817, 2, 6
103.3332, -0.1976289, -1.124703e-06, , 0.0002345318, 2, 6
103.9999, -0.1876007, -1.120183e-06, , 0.0002337851, 2, 6
104.6666, -0.1774936, -1.115507e-06, , 0.0002330414, 2, 6
105.3332, -0.1674654, -1.11052e-06, , 0.000232301, 2, 6
105.9999, -0.1574688, -1.10522e-06, , 0.0002315642, 2, 6
106.6666, -0.1474563, -1.099765e-06, , 0.0002308311, 2, 6
107.3332, -0.1373809, -1.093375e-06, , 0.0002301021, 2, 6
107.9999, -0.1273842, -1.086672e-06, , 0.0002293777, 2, 6
108.6666, -0.1173245, -1.078567e-06, , 0.0002286586, 2, 6
109.3332, -0.1072647, -1.068748e-06, , 0.0002279461, 2, 6
109.9999, -0.09731538, -1.05659e-06, , 0.0002272417, 2, 6
110.6666, -0.08728719, -1.040692e-06, , 0.000226548, 2, 6
111.3332, -0.07716439, -1.019183e-06, , 0.0002258685, 2, 6
111.9999, -0.06721503, -9.901916e-07, , 0.0002252084, 2, 6
112.6666, -0.05723414, -9.49199e-07, , 0.0002245756, 2, 6
113.3332, -0.04726902, -8.916846e-07, , 0.0002239811, 2, 6
113.9999, -0.03719352, -8.078289e-07, , 0.0002234426, 2, 6
114.6666, -0.02719686, -6.864096e-07, , 0.000222985, 2, 6
115.3332, -0.01711603, -5.10905e-07, , 0.0002226444, 3, 6
115.9999, -0.007117333, -2.531034e-07, , 0.0002224756, 3, 6
116.6666, 0.002882928, 1.253382e-07, , 0.0002225592, 3, 6
117.3332, 0.01274547, 6.727379e-07, , 0.0002230077, 3, 6
117.9999, 0.0226487, 1.478407e-06, , 0.0002239933, 3, 6
118.6665, 0.03267272, 2.721158e-06, , 0.0002258074, 2, 5
119.3332, 0.04274822, 4.513958e-06, , 0.0002288167, 2, 5
119.9999, 0.05283948, 7.143917e-06, , 0.0002335793, 2, 5
120.6665, 0.06277307, 1.100233e-05, , 0.0002409142, 2, 5
121.3332, 0.07291164, 1.682192e-05, , 0.0002521288, 2, 5
121.9999, 0.08295561, 2.525431e-05, , 0.000268965, 2, 5
122.6665, 0.09296804, 3.790459e-05, , 0.0002942347, 2, 4
123.3332, 0.1030593, 5.665334e-05, , 0.0003320035, 2, 4
123.9999, 0.1132294, 8.427815e-05, , 0.0003881889, 2, 4
